user_id,is_anomalous_gt,if_score,lof_score,trans_score,ensemble_score,calibrated_score,alert_tier,if_flagged,lof_flagged,trans_flagged,ensemble_flagged,shap_top1_feature,shap_top1_value,shap_top2_feature,shap_top2_value,shap_top3_feature,shap_top3_value,trans_top1_feature,trans_top1_err,trans_top2_feature,trans_top2_err,trans_top3_feature,trans_top3_err,llm_risk_summary,collusion_risk_score,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score
U0150,0,0.267163,0.0,0.006624,0.304829,0.21621,LOW,1,1,0,0,min_inter_login_sec,-0.5508,mean_inter_login_hours,-0.4146,device_rotation_rate,-0.3547,daily_deposit_amt,1.148402,daily_session_count,0.530166,daily_trade_count,0.336677,,0.73,0.1000826578953835,0.1110544155191686,0.1890716409182063,0.0238610962244091,0.1092705135945646
U0151,1,0.173737,0.0,0.006624,0.267626,0.133073,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.537877,daily_login_count,0.947624,daily_unique_ips,0.407846,,0.8200000000000001,0.0838014459151709,0.2738012673925155,0.1744279663893082,0.0346575537439793,0.1367113223719493
U0152,0,0.17866,0.0,0.006624,0.269513,0.137254,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.917991,daily_trade_count,0.870352,daily_login_count,0.594432,,0.63,0.0649925937369973,0.1924006421918557,0.2298179065612033,0.0423083289441,0.1382212366090329
U0153,0,0.163449,0.0,0.006624,0.26371,0.124412,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,2.816496,daily_session_count,1.896572,daily_deposit_amt,1.186866,,0.5900000000000001,0.0535318271005184,0.1146375460855717,0.2101102361826223,0.057602360415108,0.1189459606806074
U0154,0,0.054227,0.0,0.006624,0.224454,0.038538,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.826484,daily_deposit_amt,0.585092,daily_login_count,0.520576,,0.64,0.0638048924827509,0.189885541611754,0.1686931944550183,0.0232856651181873,0.1114886278398249
U0155,0,0.096729,0.0,0.006624,0.239219,0.070634,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.972111,daily_session_count,0.493209,daily_trade_count,0.37412,,0.56,0.1487370951416803,0.2706714323829247,0.1727067775059506,0.0292345304773569,0.1451632484677791
U0156,0,0.129748,0.0,0.006624,0.251141,0.096729,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.905573,daily_trade_count,0.870417,daily_login_count,0.747379,,0.8200000000000001,0.1631555809895259,0.1437665641306882,0.1655830633614968,0.051210788500506,0.1269092381561661
U0157,0,0.071782,0.0,0.006624,0.230473,0.051592,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.089147,daily_session_count,0.580273,daily_trade_count,0.499331,,0.6200000000000001,0.1784738897960164,0.1866384583455007,0.1600273091809941,0.0378014579646604,0.1321410422730078
U0158,0,0.061683,0.0,0.006624,0.226997,0.044047,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.93182,daily_login_count,0.536254,daily_trade_count,0.520005,,0.76,0.1459266775673325,0.1565538164232183,0.1862177744034202,0.0452891286666082,0.1315555925322427
U0159,0,0.126385,0.0,0.006624,0.249909,0.094024,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.391857,daily_session_count,0.653717,daily_trade_count,0.213838,,0.73,0.1200363291323032,0.1412132210741164,0.1293241619657495,0.0229299767693544,0.0984459209950936
U0160,0,0.117644,0.0,0.006624,0.246726,0.087045,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.844038,daily_unique_ips,0.777985,daily_trade_count,0.331961,,0.5,0.1487993544739383,0.1939320680225367,0.2084608888775815,0.0148739708252691,0.1377716810848113
U0161,1,0.221624,0.0,0.006624,0.286332,0.174685,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,6.569162,daily_session_count,1.047936,daily_withdrawal_amt,0.866624,,0.76,0.0615754121712469,0.1890103303447827,0.1290316047745835,0.0327707448819848,0.1005221697861783
U0162,1,0.127666,0.0,0.006624,0.250378,0.095053,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.508868,daily_deposit_amt,0.459524,daily_session_count,0.293055,,0.62,0.1144420572579216,0.1718030876641881,0.2134355888355976,0.0268278440743773,0.1326857302740503
U0163,1,0.156923,0.0,0.006624,0.261244,0.118968,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,1.494061,daily_login_count,0.937521,daily_session_count,0.650112,,0.55,0.049285327494257,0.1026801402212616,0.2097680317155014,0.02638298297357,0.1064764642457693
U0164,0,0.072029,0.0,0.006624,0.230558,0.051777,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.405883,daily_session_count,0.586217,daily_unique_ips,0.331206,,0.76,0.1243486651320991,0.2136624641214051,0.182899322889657,0.0265115529896731,0.1323400711013392
U0165,0,0.237133,0.0,0.023952,0.292163,0.187735,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.450157,daily_session_count,1.44593,daily_trade_count,0.877497,,0.6,0.2627463441845981,0.1484185425516513,0.2476220574219378,0.0438996385851959,0.1702629979689395
U0166,0,0.682086,0.0,0.143842,0.492543,0.658118,HIGH,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,16.122948,daily_volume,4.511582,daily_session_count,0.676364,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.76,0.2725993104900437,0.0759734811373804,0.1946331786715774,0.0269253838585863,0.1350414690892707
U0167,0,0.237447,0.047275,0.006624,0.28866,0.179889,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.508217,daily_session_count,0.263481,daily_unique_ips,0.235185,,0.26,0.0575553904560239,0.1455350811597891,0.215665774819681,0.0063317531454792,0.1123302540966275
U0168,0,0.062519,0.0,0.006624,0.227283,0.044668,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.965543,daily_unique_ips,0.398384,daily_trade_count,0.241326,,0.54,0.1489321915524182,0.2562413171157963,0.2016684524489156,0.0261178784004903,0.1510972109711451
U0169,0,0.140862,0.0,0.006624,0.255242,0.105741,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.108429,daily_withdrawal_amt,0.889147,daily_deposit_amt,0.766267,,0.5,0.2603198657205735,0.2360527943385299,0.1582401248121757,0.0242368942344295,0.1513940614654424
U0170,0,0.306275,0.0,0.006624,0.321238,0.253362,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.656331,daily_unique_ips,0.558151,daily_login_count,0.335339,,0.19,0.1436520681819117,0.2185481127723388,0.2578699974816872,0.001741487491456,0.1542860849719018
U0171,1,0.308524,0.0,0.006624,0.322196,0.255539,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.201074,daily_login_count,0.635401,daily_trade_count,0.610896,,0.7,0.1157679597335467,0.238908211190489,0.2034052886081743,0.9571790542598884,0.4190809770373095
U0172,0,0.158015,0.0,0.006624,0.261656,0.119876,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,50.944697,daily_deposit_amt,2.325081,daily_login_count,1.028464,,0.79,0.0551033688597699,0.1407801403059398,0.1915739902165596,0.0296792983410786,0.1098734103338147
U0173,0,0.047468,0.0,0.006624,0.222167,0.033587,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.610198,daily_trade_count,0.537204,daily_login_count,0.443783,,0.79,0.1084561299607399,0.1796420010760291,0.1903813980922214,0.0388353063157825,0.1290657249008074
U0174,0,0.085461,0.0,0.006624,0.235241,0.061961,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.949152,daily_login_count,0.821492,daily_unique_ips,0.506442,,0.76,0.2226160480234837,0.1738996396131621,0.1807888878534438,0.027546130161956,0.141166430489415
U0175,1,0.251465,0.0,0.006624,0.298378,0.201684,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,4.398855,daily_login_count,1.896636,daily_trade_count,0.826978,,0.5,0.0631379623207057,0.5256252846390359,0.1536721349908137,0.0393417209497602,0.1770199497581211
U0176,0,0.181054,0.0,0.006624,0.270433,0.139294,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.619262,daily_session_count,0.536631,daily_unique_ips,0.389188,,0.8500000000000001,0.1301835413282121,0.0735885193816521,0.1947864339809421,0.047808968807915,0.1161523142541969
U0177,0,0.259146,0.0,0.006624,0.301524,0.208763,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.548566,daily_login_count,0.435301,daily_unique_ips,0.249081,,0.8200000000000001,0.0987710042568728,0.2506196676840572,0.1835474824482674,0.0352265711887349,0.1379657967905741
U0178,0,0.277701,0.0,0.006624,0.309204,0.226087,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,1.118999,daily_login_count,0.672679,daily_session_count,0.524135,,0.55,0.2680880531215011,0.2948090987222957,0.1645869116593725,0.0361080083930294,0.169913039153061
U0179,0,0.080874,0.0,0.006624,0.233635,0.058465,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.788285,daily_session_count,0.711941,daily_unique_ips,0.475096,,0.79,0.179104746447943,0.1340900369119087,0.2012534359771109,0.0391974083260815,0.1361001762390696
U0180,1,0.429108,0.0,0.006624,0.375566,0.378439,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,5.072472,daily_volume,2.614433,daily_trade_count,1.337672,,0.73,0.1140256623292734,0.1989117468200222,0.1918539822882643,0.9557946600532492,0.4066668894322707
U0181,0,0.174452,0.0,0.006624,0.267899,0.133679,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.452317,daily_session_count,1.310734,daily_pnl,1.294633,,0.5,0.1420100405441078,0.2159718180087748,0.2207233507905677,0.0273923546098924,0.1487279379953202
U0182,1,0.562792,0.0,0.135333,0.434953,0.518706,HIGH,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_failed_login_count,11.816271,daily_unique_ips,7.528271,daily_login_count,1.054481,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.73,0.9356353852329272,0.1080449024503369,0.1773599295154697,0.0212229244350876,0.2487604894233926
U0183,0,0.083069,0.0,0.006624,0.234402,0.060136,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.895347,daily_session_count,0.605701,daily_trade_count,0.385962,,0.5,0.0835219588194363,0.1678782043396482,0.2055780914624587,0.0237196056482881,0.1230147757765946
U0184,0,0.071923,0.0,0.006624,0.230522,0.051698,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.904541,daily_withdrawal_amt,0.441305,daily_unique_ips,0.405145,,0.79,0.1903120470952337,0.0314480712116889,0.1419347266986948,0.0306621466547474,0.0955832014715047
U0185,0,0.329261,0.002576,0.006624,0.33086,0.275282,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.85946,daily_unique_ips,0.23296,daily_session_count,0.108496,,0.38,0.0515945692401589,0.1342544365824141,0.1875462829118815,0.0086336174259945,0.100390562002594
U0186,0,0.162191,0.0,0.006624,0.263233,0.12336,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,2.086282,daily_withdrawal_amt,1.16015,daily_deposit_amt,1.008404,,0.73,0.0490720224674801,0.2406434304828301,0.1825026789678657,0.029137439803052,0.1252400190449888
U0187,0,0.110738,0.0,0.006624,0.24423,0.081581,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.078381,daily_trade_count,0.933574,daily_session_count,0.64846,,0.76,0.1599627573428695,0.2032122707864007,0.1739617374865782,0.0415646508463896,0.1379506938159592
U0188,0,0.109072,0.0,0.006624,0.24363,0.080269,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.637013,daily_trade_count,1.098053,daily_pnl,0.688916,,0.5,0.0426625529089333,0.1017229259710619,0.1698339748592034,0.0394969075256026,0.0957197360986599
U0189,0,0.110766,0.0,0.006624,0.24424,0.081603,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.578093,daily_session_count,0.926587,daily_login_count,0.619902,,0.5,0.1234209557478385,0.1617454145065652,0.2168481370188532,0.0249610982550276,0.1328511682805898
U0190,0,0.131641,0.0,0.006624,0.251836,0.098256,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.602931,daily_unique_ips,0.548891,daily_session_count,0.523282,,0.79,0.1088631410481426,0.1757885057793861,0.167181299764158,0.0386801197399401,0.1205974986494213
U0191,0,0.06009,0.0,0.006624,0.226452,0.042866,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.694982,daily_trade_count,0.314756,daily_unique_ips,0.261494,,0.8200000000000001,0.1127523645702254,0.0692142471932318,0.154778610429203,0.0425720691119436,0.0973769974891926
U0192,0,0.062575,0.0,0.006624,0.227302,0.04471,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.664611,daily_unique_ips,0.553445,daily_login_count,0.462234,,0.79,0.1585699609476182,0.1766531128606818,0.1520260401516134,0.0300414003513777,0.1217597777477028
U0193,0,0.090149,0.0,0.006624,0.236891,0.065555,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.604631,daily_withdrawal_amt,0.906659,daily_session_count,0.734959,,0.8200000000000001,0.0404295488261269,0.2106847375722781,0.1895273808294583,0.0340368074406095,0.1216611538210986
U0194,0,0.14053,0.0,0.006624,0.255119,0.10547,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.312898,daily_login_count,1.102996,daily_session_count,1.034357,,0.5,0.188869459554876,0.2391735548312362,0.203874026491256,0.0399624672531299,0.159515115512829
U0195,1,0.156372,0.0,0.006624,0.261037,0.11851,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,4.235137,daily_deposit_amt,1.030008,daily_trade_count,0.911646,,0.54,0.2148921768679753,0.0786031619678657,0.1723988674515588,0.0392052796298693,0.1217921815813918
U0196,0,0.179117,0.0,0.006624,0.269688,0.137643,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.961871,daily_login_count,0.865377,daily_trade_count,0.638251,,0.73,0.144006696031778,0.1551345691147052,0.1546162398048441,0.0402074155464792,0.118896983348909
U0197,0,0.044759,0.0,0.006624,0.221254,0.031615,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.432517,daily_login_count,0.58844,daily_session_count,0.531835,,0.6000000000000001,0.15304904874608,0.1312237557671333,0.160471709577669,0.031943176381244,0.1152692142400156
U0198,0,0.084532,0.0,0.006624,0.234915,0.061252,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.114123,daily_withdrawal_amt,1.048499,daily_session_count,0.652716,,0.54,0.1309085352627774,0.2317088163860926,0.2143753622681651,0.0202207885184776,0.1456457550971236
U0199,0,0.115563,0.0,0.006624,0.245971,0.085393,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,2.150873,daily_session_count,0.345963,daily_trade_count,0.241684,,0.73,0.0355169398439528,0.1980201725541747,0.2018149567569676,0.0251543176897627,0.1197837679981825
U0200,1,0.12377,0.0,0.011264,0.248859,0.09172,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.768591,daily_login_count,0.701254,daily_deposit_amt,0.350159,,0.5,0.0764621060566229,0.1974451178033646,0.4964228077849631,0.0305995438439695,0.2266240434578121
U0201,0,0.140433,0.0,0.006624,0.255083,0.105391,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.928269,daily_login_count,0.695689,daily_trade_count,0.338415,,0.54,0.0,0.1217314631972831,0.1905790933753501,0.0179964475980694,0.0927859941631616
U0202,0,0.034828,0.0,0.006624,0.217934,0.024442,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.050718,daily_login_count,0.484306,daily_trade_count,0.374763,,0.76,0.1741047107366752,0.1868082756499333,0.1862013745326909,0.0364434938435892,0.1397421418693432
U0203,0,0.228064,0.069683,0.006624,0.283034,0.16732,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.955633,daily_failed_login_count,0.199794,daily_unique_ips,0.193096,,0.46,0.0794233361648874,0.0735502303471539,0.1811089713612038,0.0136441742289397,0.0926410845290208
U0204,0,0.008003,0.0,0.006624,0.209144,0.005519,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.891253,daily_session_count,0.809625,daily_unique_ips,0.468099,,0.5,0.1146363082834172,0.227513978480391,0.2201584133136375,0.0150291574011115,0.1423895661751982
U0205,0,0.072187,0.0,0.006624,0.230613,0.051896,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.123798,daily_unique_ips,0.420354,daily_session_count,0.362463,,0.5,0.0872975867717043,0.1433494612781068,0.1547762355653543,0.0158568191389378,0.0995792101454264
U0206,0,0.371861,0.0,0.006624,0.349756,0.318623,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.723697,daily_session_count,1.057862,daily_volume,0.970732,,0.8200000000000001,0.0587547054389854,0.116256908701801,0.1640402981574216,0.0348127403198217,0.0980367733539833
U0207,1,0.254652,0.0,0.010835,0.299584,0.204397,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.611088,daily_unique_ips,0.454157,daily_session_count,0.450652,,0.79,0.1807553196285497,0.1089101311503378,0.2914766982433577,0.0316449949684162,0.1592878030583354
U0208,1,0.184092,0.0,0.006624,0.271605,0.141892,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.840802,daily_trade_count,0.792344,daily_unique_ips,0.582364,,0.5,0.134748335833613,0.2660092868770644,0.2151911394003393,0.0323065961782363,0.1569041627350867
U0209,1,0.360344,0.0,0.006624,0.344662,0.306903,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.336194,daily_session_count,0.740709,daily_unique_ips,0.368297,,0.8200000000000001,0.1145814845618083,0.0,0.1967300543683811,0.958676602204855,0.3702100641787555
U0210,0,0.038421,0.0,0.006624,0.219131,0.027027,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.213188,daily_session_count,0.946658,daily_unique_ips,0.645797,,0.7100000000000001,0.1747775846954641,0.1415647127537269,0.1786729404027713,0.0510504594313479,0.132808189122461
U0211,0,0.186749,0.0,0.006624,0.272632,0.144171,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.673494,daily_login_count,0.610087,daily_unique_ips,0.254105,,0.36,0.1553590235207309,0.1167666524588295,0.1705218212192402,0.0081034082798352,0.1091025918059384
U0212,0,0.093824,0.0,0.006624,0.238189,0.068387,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.169487,daily_trade_count,1.012276,daily_session_count,0.973407,,0.73,0.147780915133289,0.2849755991472417,0.178377402303463,0.048048914463577,0.1552840542087041
U0213,0,0.216277,0.0,0.031988,0.28364,0.168673,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.877796,daily_volume,0.921431,daily_login_count,0.915292,,0.5,0.0665773063118921,0.1404205736884096,0.2349119339163765,0.0316858498748666,0.1268385500467845
U0214,1,0.548535,1.0,0.014045,0.334264,0.283062,LOW,1,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.996147,daily_unique_ips,0.913447,daily_session_count,0.716352,,0.17,0.1355055675090186,0.1908482196087781,0.2817811316914108,0.0040492697049906,0.156097690750907
U0215,0,0.155474,0.0,0.006624,0.260699,0.117765,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.55963,daily_unique_ips,0.472933,daily_trade_count,0.427467,,0.5,0.2149080825663266,0.1984641764868807,0.1852166918739375,0.0334446310677475,0.1478801092114128
U0216,1,0.305805,0.0,0.018196,0.320762,0.252279,LOW,1,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.413067,daily_session_count,0.67247,daily_unique_ips,0.552389,,0.76,0.0994942523299362,0.1966496580886941,0.2265870076482889,0.9524962980778864,0.4143077749505698
U0217,0,0.126341,0.0,0.006624,0.249893,0.093989,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,2.353104,daily_login_count,1.347098,daily_session_count,1.059606,,0.54,0.1141594935017901,0.1806892124222094,0.2097752285669254,0.0275145575830723,0.1333639882317416
U0218,1,0.272495,0.0,0.006624,0.307038,0.221195,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.743751,daily_unique_ips,0.453391,daily_trade_count,0.328815,,0.73,0.1875649288677388,0.0870831184418121,0.1518372247759188,0.958588018418413,0.3849483196596887
U0219,0,0.05687,0.0,0.006624,0.225353,0.040485,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,1.120183,daily_login_count,0.944526,daily_session_count,0.717868,,0.63,0.072998078882141,0.147896378383652,0.1988505828937603,0.0382734779721966,0.1193496135531443
U0220,1,0.436723,0.009955,0.006624,0.378091,0.384327,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.406751,daily_unique_ips,0.340962,daily_session_count,0.158026,,0.35,0.1167723110467205,0.1254150314725662,0.1730424234063123,0.932478098471001,0.3795208248387233
U0221,0,0.185383,0.0,0.006624,0.272103,0.142998,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.656362,daily_login_count,1.148899,daily_deposit_amt,0.916638,,0.8799999999999999,0.0322418671891701,0.1685475811607536,0.1727874121227327,0.0548228137887662,0.1125652422864896
U0222,0,0.209442,0.0,0.006624,0.2815,0.163899,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.303213,daily_withdrawal_amt,0.810185,daily_login_count,0.641904,,0.54,0.1373688314411544,0.1581962226025177,0.1894301102133073,0.0371361252853034,0.1290446773107564
U0223,0,0.009932,0.0,0.006624,0.209768,0.006858,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.994854,daily_login_count,0.628058,daily_unique_ips,0.567054,,0.5800000000000001,0.1450209459493965,0.1718993558524518,0.1424143093850203,0.029033439738834,0.1149747804265201
U0224,1,0.51515,0.0,0.120903,0.412643,0.465587,MEDIUM,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_volume,15.559589,daily_login_count,1.10337,daily_session_count,0.870325,,0.8500000000000001,0.0634862202254714,0.1810261958977498,0.4186628022682952,0.0518438197798184,0.2015336111126548
U0225,0,0.193505,0.0,0.006624,0.275253,0.149994,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,3.215366,daily_pnl,1.08948,daily_session_count,0.696268,,0.77,0.1906054893931318,0.1266606152020748,0.1730091386640891,0.0330216577268962,0.1253819733659345
U0226,1,0.260334,0.0,0.006624,0.302013,0.209864,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.812029,daily_session_count,0.777141,daily_withdrawal_amt,0.688929,,0.5800000000000001,0.1792893244564261,0.3412514749875489,0.1706090862764436,0.0330165618521233,0.1647315372845856
U0227,0,0.05504,0.0,0.006624,0.22473,0.039135,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.705489,daily_login_count,0.419471,daily_trade_count,0.265943,,0.5,0.0934097261606511,0.1281479714750227,0.1462369943651383,0.0171500406042915,0.0951916017500758
U0228,0,0.112347,0.0,0.006624,0.24481,0.08285,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.693296,daily_trade_count,0.253255,daily_unique_ips,0.177789,,0.5800000000000001,0.0551673757726491,0.193446221912798,0.219977665072885,0.021584484098397,0.1272871241884265
U0229,0,0.046174,0.0,0.006624,0.221731,0.032645,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.578295,daily_session_count,0.409285,daily_unique_ips,0.367207,,0.5,0.1571217853314534,0.2511004712044057,0.2014296146450952,0.0267198794479085,0.1516064671153303
U0230,1,0.126671,0.0,0.025283,0.24963,0.093413,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.709502,daily_unique_ips,0.886502,daily_trade_count,0.564694,,0.7100000000000001,0.1763802673519302,0.1380798683118766,0.2657994700012098,0.043291130639226,0.1591509216886896
U0231,1,0.250934,0.0,0.006624,0.298161,0.201196,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,1.761509,daily_login_count,1.520024,daily_trade_count,1.068228,,0.64,0.1636593548353321,0.1869453209922035,0.1742767265864828,0.0551506420245013,0.1395393618251407
U0232,1,0.092057,0.0,0.009821,0.237501,0.066885,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.804927,daily_trade_count,0.679296,daily_session_count,0.290625,,0.73,0.1681608384469286,0.1776723691142069,0.2919787028017637,0.0314135095820744,0.1706984461831562
